Year,Month,Day,Hour,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,2,16,1,0.15688918858170373,0.007852584157176823,0.6893349075167257,0.14824807288016817
2020,2,16,2,0.16587997302764665,0.026717557251908393,0.3520759543486816,0.13839056295258118
2020,2,16,3,0.11626208136659923,0.051787427522629624,0.11353797717434082,0.06993693062368606
2020,2,16,4,0.07423016408181612,0.030482209151962626,0.17415387642660368,0.007474889044615744
2020,2,16,5,0.12036412677006067,0.037917657364535104,0.1845238095238095,0.007404811959822471
2020,2,16,6,0.1391323893009665,0.017071288532932882,0.1856060606060606,0.010978743284279373
2020,2,16,7,0.21454259384131263,0.010970675343094316,0.3229535615899253,0.0421747255314179
2020,2,16,8,0.12806248595189929,0.0205856588662245,0.18869539551357736,0.05224246671338472
2020,2,16,9,0.07254439199820184,0.05240270304092103,0.4461924439197167,0.08652184069142722
2020,2,16,10,0.022533153517644414,0.15770867225628832,0.07029712711530893,0.07056762438682551
2020,2,16,11,0.02000449539222297,0.201726942810662,0.01564344746162928,0.07585844428871759
2020,2,16,12,0.30529332434254886,0.28763609060192713,0.19792404565131838,0.041917776220509226
2020,2,16,13,0.12334232411777928,0.17422725566262043,0.1243309720582448,0.011095538425601495
2020,2,16,14,0.011463250168577207,0.05722062320110124,0.04350649350649351,0.03063536556879234
2020,2,16,15,0.008035513598561474,0.023849747632753514,0.01480716253443526,0.07822938565755665
2020,2,16,16,0.007529781973477185,0.02182663830142243,0.01475796930342385,0.16374678813361362
2020,2,16,17,0.10991233985165205,0.0684728653068035,0.016942148760330577,0.10149497780892315
2020,2,16,18,0.8475500112384805,0.2902536186543195,0.26340023612750885,0.10536089698668535
2020,2,16,19,0.8642391548662619,0.28999290868894173,0.720926800472255,0.05765008175659893
2020,2,16,20,0.37514048100696784,0.1682726400533934,0.5067394726485636,0.18133613641672505
2020,2,16,21,0.05422566868959316,0.15376673757977724,0.6582054309327037,0.12836953982714316
2020,2,16,22,0.007810743987412902,0.04849205356025529,0.7767512790240063,0.16530016351319785
2020,2,16,23,0.025455158462575858,0.011877946022608768,0.07590515545061,0.053024994160242936
2020,2,17,0,0.03562598336704877,0.008092437325324322,0.03516332152695789,0.01768278439616912
2020,2,17,1,0.016745336030568665,0.006340466357986067,0.030558835104289653,0.012462041579070313
2020,2,17,2,0.0064059339177343225,0.017519709673382556,0.015505706414797323,0.03655687923382387
2020,2,17,3,0.06647561249719038,0.0938660159345931,0.009612357339630067,0.041824340107451535
2020,2,17,4,0.03719937064508878,0.22136361740291158,0.006729634002361275,0.03308806353655688
2020,2,17,5,0.03169251517194875,0.3318837859258332,0.019913419913419914,0.06051156271899089
2020,2,17,6,0.01663295122499438,0.09242689692570809,0.04327036599763872,0.13472319551506656
2020,2,17,7,0.025567543268150143,0.05144329036833104,0.0652400629673357,0.27110488203690725
2020,2,17,8,0.008653630029220049,0.16543611563008387,0.011560409287682014,0.49192945573464136
2020,2,17,9,0.006967857945605754,0.2632544946398031,0.006837859110586384,0.323510861948143
2020,2,17,10,0.006911665542818611,0.26378634296917364,0.0065426997245179065,0.24233823872926885
2020,2,17,11,0.006181164306585749,0.25062570391690653,0.008028335301062573,0.24405512730670403
2020,2,17,12,0.0064059339177343225,0.2713677887623576,0.01291814246359701,0.36739079654286383
2020,2,17,13,0.007529781973477185,0.1924352396446002,0.012465564738292011,0.3054076150432142
2020,2,17,14,0.006855473140031466,0.1051912568306011,0.012052341597796144,0.26799813127773886
2020,2,17,15,0.006293549112160035,0.041223459725524554,0.008038173947264856,0.1684419528147629
2020,2,17,16,0.007529781973477185,0.008415717682392692,0.006768988587170405,0.04487269329595889
2020,2,17,17,0.005900202292650033,0.006830601092896175,0.00747737111373475,0.08017986451763608
2020,2,17,18,0.011744212182512922,0.009656697117590622,0.027922077922077924,0.14848166316281242
2020,2,17,19,0.025511350865363,0.038668502064822925,0.034681227863046046,0.25158841392198084
2020,2,17,20,0.04652730950775454,0.0765548742335127,0.03799685163321526,0.4083274935762672
2020,2,17,21,0.005282085861991458,0.1595127852167021,0.041086186540732,0.3200770847932726
2020,2,17,22,0.0062373567093728915,0.10104075418178783,0.11972648563557656,0.13712917542630224
2020,2,17,23,0.01365475387727579,0.03161890460100947,0.01829004329004329,0.056902592852137356
2020,2,18,0,0.019611148572712966,0.008029866933633672,0.009356552538370722,0.011235692595188041
2020,2,18,1,0.1469431332883794,0.08960080090101365,0.10023612750885477,0.015814062135015183
2020,2,18,2,0.017869184086311527,0.3081487506778459,0.37839433293978747,0.06706377014716187
2020,2,18,3,0.23241177792762419,0.7326158595086137,0.04514954742227469,0.4141789301565055
2020,2,18,4,0.7626432906271072,0.9504651065782339,0.19230617866981503,0.8040294323756133
2020,2,18,5,0.6908855922679253,0.9788720644057899,0.10125934671389217,0.9805419294557347
2020,2,18,6,0.4817374690941784,0.9762336795561672,0.15988783943329396,0.9830179864517636
2020,2,18,7,0.8152393796358731,0.9821882951653944,0.41823101141282953,0.9834851670170521
2020,2,18,8,0.8752528658125419,0.9811767404997289,0.8190672963400236,0.9801681850035039
2020,2,18,9,0.9775230388851427,0.9842322612939557,0.6882133018496654,0.9815697266993694
2020,2,18,10,0.7543830074173971,0.9810515997163476,0.8809523809523809,0.9837888343844897
2020,2,18,11,0.3333895257361204,0.9796646227005381,0.8328905942542306,0.9835085260453164
2020,2,18,12,0.398741290177568,0.9790389187836316,0.3967138921684376,0.9823872926886242
2020,2,18,13,0.23364801078894132,0.956816001334835,0.06284927194018103,0.981009110021023
2020,2,18,14,0.27202742189256013,0.9306511492095274,0.062081857536402996,0.9682200420462508
2020,2,18,15,0.38885142728703076,0.9376798898761107,0.07881739472648565,0.9612707311375847
2020,2,18,16,0.5344459429085188,0.9443853501856254,0.11585989767807948,0.9548703573931325
2020,2,18,17,0.6396381209260508,0.9517999416009678,0.13899055489964582,0.9553375379584209
2020,2,18,18,0.7525286581254215,0.9584115463229467,0.1661452184179457,0.9571945807054427
2020,2,18,19,0.8588446841986963,0.9649397238560047,0.16677489177489177,0.9604298061200652
2020,2,18,20,0.9382445493369297,0.9702999207441705,0.16233766233766234,0.9632328895117964
2020,2,18,21,0.9698246797033041,0.9774433737955198,0.17028728846910662,0.9537608035505722
2020,2,18,22,0.7278040008990784,0.9753368372752681,0.2129378197560016,0.9513665031534689
2020,2,18,23,0.6031130591144077,0.975806115212948,0.1291617473435655,0.8670170520906331
2020,2,19,0,0.8427174645987863,0.98175030242356,0.25476190476190474,0.9116211165615511
2020,2,19,1,0.9452685996853225,0.9861093730446753,0.3807556080283353,0.9581639803784162
2020,2,19,2,0.7989997752303888,0.980519751386977,0.38124754033844943,0.9755781359495445
2020,2,19,3,0.7429759496516071,0.9794977683226964,0.24963597009051558,0.9809273534220978
2020,2,19,4,0.9566756574511125,0.9715304717807534,0.5847796143250689,0.9816398037841626
2020,2,19,5,0.9126770060687794,0.9666812664247278,0.7943427784336875,0.9804952113992058
2020,2,19,6,0.9576871207012811,0.9759103991990989,0.933598976780795,0.976652651249708
2020,2,19,7,0.9767363452461226,0.9818337296124807,0.9271546635183,0.9837654753562252
2020,2,19,8,0.9762868060238254,0.9811245985066535,0.8584809130263675,0.980950712450362
2020,2,19,9,0.9794335805799055,0.9816773036332541,0.7832349468713105,0.9838472319551507
2020,2,19,10,0.9724657226342998,0.9842739748884161,0.5897579693034238,0.9857743517869657
2020,2,19,11,0.9719599910092156,0.9801651858340633,0.3671094057457694,0.9810324690492876
2020,2,19,12,0.9560013486176668,0.9791953447628582,0.25560802833530105,0.9797010044382155
2020,2,19,13,0.9203753652506181,0.976577816710466,0.3372392758756395,0.9793506190142491
2020,2,19,14,0.9132389300966509,0.9605702248362742,0.35534238488783937,0.9674258350852605
2020,2,19,15,0.9633625533827826,0.9513306636632879,0.4291912632821724,0.9550455501051156
2020,2,19,16,0.9718476062036412,0.9679326742585409,0.4690082644628099,0.9606400373744451
2020,2,19,17,0.9720723758147898,0.9707587702832352,0.45058048012593466,0.9480728801681849
2020,2,19,18,0.9288604180714767,0.9433946523171901,0.387465564738292,0.9326208829712684
2020,2,19,19,0.7675882220723758,0.8958620114295248,0.31323297914207004,0.9482013548236393
2020,2,19,20,0.42807372443245667,0.8384328202561214,0.18276269185360092,0.945269796776454
2020,2,19,21,0.202910766464374,0.7820568973428441,0.16397087760724124,0.9479560850268629
2020,2,19,22,0.15761968981793661,0.7619092312184541,0.11379378197560015,0.9522191076851203
2020,2,19,23,0.13356934142503932,0.7607308221749468,0.1221763085399449,0.9269212800747489
2020,2,20,0,0.32872555630478756,0.7599799774746591,0.27093663911845733,0.8839406680682085
2020,2,20,1,0.8799730276466621,0.7910461769490676,0.43405155450609995,0.8946741415557113
2020,2,20,2,0.976848730051697,0.876778041963876,0.5824380165289256,0.8181966830179864
2020,2,20,3,0.9645987862440996,0.8670066324615191,0.7491538764266037,0.8725998598458304
2020,2,20,4,0.9796583501910541,0.9063216952404789,0.8710350255804803,0.940422798411586
2020,2,20,5,0.9822993931220497,0.8983543986985358,0.8579397874852421,0.9674725531417893
2020,2,20,6,0.9785345021353112,0.9077503858507487,0.8428473042109407,0.9744685821069843
2020,2,20,7,0.9883119802202741,0.9497664038710216,0.8443329397874852,0.9814879701004438
2020,2,20,8,0.9856147448864913,0.9698202144078754,0.845267611176702,0.9813478159308572
2020,2,20,9,0.9852213980669812,0.9725211696491888,0.9222943722943724,0.9840341041812659
2020,2,20,10,0.9822432007192626,0.9561694406206982,0.9683097205824478,0.9825508058864753
2020,2,20,11,0.9809507754551583,0.9497246902765611,0.9788862652499016,0.9761621116561551
2020,2,20,12,0.9757248819959542,0.93235097818379,0.9845434868162141,0.9796192478392899
2020,2,20,13,0.9516183412002697,0.9319546990364159,0.9815722156631249,0.9794206960990421
2020,2,20,14,0.9703866037311755,0.955564593501022,0.9836284927194018,0.9814996496145761
2020,2,20,15,0.9817374690941784,0.9772660910190631,0.9824085005903188,0.979233823872927
2020,2,20,16,0.9840413576084512,0.9804363241980562,0.9790141676505313,0.9774118196683018
2020,2,20,17,0.9793773881771184,0.9788407792099444,0.9643545848091304,0.9724947442186405
2020,2,20,18,0.9862328613171498,0.9825950027113836,0.9714482487209759,0.9778322821770615
2020,2,20,19,0.9806136210384354,0.9827410002919952,0.9762003148366785,0.9822237794907731
2020,2,20,20,0.9808945830523712,0.9840445501188837,0.9768890200708383,0.9849334267694464
2020,2,20,21,0.9787030793436727,0.9821987235640095,0.9811589925226288,0.9834851670170521
2020,2,20,22,0.9744324567318497,0.9817190172277145,0.9806572215663125,0.9829595888811026
2020,2,20,23,0.9822993931220497,0.9847745380219414,0.9815525383707202,0.9848166316281242
2020,2,21,0,0.9851652056641941,0.9842844032870312,0.9804407713498623,0.9838589114692827
2020,2,21,1,0.9833670487750056,0.9817085888290993,0.9821822117276663,0.9833216538192011
2020,2,21,2,0.984378512025174,0.9805823217786677,0.9732487209759937,0.9836837187572995
2020,2,21,3,0.9840975500112383,0.9829287114670672,0.9168437622983077,0.9829479093669704
2020,2,21,4,0.9771296920656326,0.9763171067450883,0.7955922865013774,0.979957953749124
2020,2,21,5,0.6144077320746235,0.9390460100946899,0.6853010625737898,0.9766643307638403
2020,2,21,6,0.08164756124971903,0.829745964209736,0.2900236127508855,0.9667367437514601
2020,2,21,7,0.009833670487750055,0.5698806991198431,0.1299685163321527,0.9357042747021724
2020,2,21,8,0.008204090806922902,0.24466065990906435,0.19866194411648957,0.8193529549170755
2020,2,21,9,0.051865587772533146,0.13082426062653818,0.09111570247933884,0.5208829712683953
2020,2,21,10,0.015171948752528657,0.05396696283318733,0.03805588351042897,0.31240364400840925
2020,2,21,11,0.007698359181838616,0.029814791640595667,0.01395120031483668,0.16433076384022424
2020,2,21,12,0.011688019779725781,0.017915988820756686,0.018683589138134594,0.11680682083625321
2020,2,21,13,0.014441447516295796,0.01828098277228549,0.019608421881149155,0.11041812660593318
2020,2,21,14,0.011575634974151495,0.03479956617861761,0.03949232585596221,0.11317449194113526
2020,2,21,15,0.011800404585300066,0.04108789054352814,0.012711530893349074,0.12633730436813828
2020,2,21,16,0.021858844684198697,0.06959913235723522,0.009248327430145612,0.1281009110021023
2020,2,21,17,0.03365924926949876,0.10475326408876652,0.010684769775678865,0.14300397103480497
2020,2,21,18,0.04484153742414025,0.1406060985275101,0.013813459268004724,0.171034804952114
2020,2,21,19,0.057484828051247466,0.17702206649146957,0.025255804801259347,0.210791871058164
2020,2,21,20,0.06911665542818611,0.20766070162265882,0.0516332152695789,0.24898388227049756
2020,2,21,21,0.038941335131490215,0.13512076085596297,0.04361471861471862,0.13868255080588646
2020,2,21,22,0.02657900651831872,0.030231927585200012,0.019952774498229048,0.06739079654286383
2020,2,21,23,0.02989435828276017,0.008916280815917907,0.017798110979929165,0.03019154403176828
2020,2,22,0,0.08097325241627332,0.006642889917824219,0.028866587957497046,0.01151600093436113
2020,2,22,1,0.10277590469768487,0.007018312267968131,0.01917552144824872,0.009355290819901892
2020,2,22,2,0.08490672061137333,0.007852584157176823,0.024439197166469893,0.022740014015416955
2020,2,22,3,0.0921555405709148,0.006507320735827806,0.03000787091696183,0.020812894183601962
2020,2,22,4,0.1073836817262306,0.0062778959662954156,0.033726879181424634,0.016666666666666666
2020,2,22,5,0.0942346594740391,0.007445876611187586,0.024645808736717827,0.0491357159542163
2020,2,22,6,0.12828725556304788,0.008603428857464648,0.01774891774891775,0.06530016351319785
2020,2,22,7,0.09828051247471342,0.007435448212572477,0.01576151121605667,0.04871525344545667
2020,2,22,8,0.10609125646212632,0.007018312267968131,0.008205430932703659,0.041462275169352955
2020,2,22,9,0.10839514497639918,0.006841029491511282,0.008313656040928768,0.03993225881803317
2020,2,22,10,0.05872106091256462,0.006486463938597589,0.00808736717827627,0.03239897220275636
2020,2,22,11,0.03158013036637446,0.0068618862887415005,0.0064443132624950805,0.028521373510861946
2020,2,22,12,0.0201730726005844,0.0061423267842990025,0.006493506493506494,0.023137117495912168
2020,2,22,13,0.018487300516970104,0.006152755182914112,0.006739472648563558,0.03708245736977341
